ticker,Return,Volatility,Sharpe,Min_Corr,Corr_value,D,W,M,3M,6M,A,YTD
JOBS,-0.2425329677271798,0.4891420916303672,-0.49583336187403,OPK,-0.22402162065613396,-0.27%,-4.38%,-5.91%,-6.05%,-2.98%,nan%,-1.41%
KC,1.3226470543727562,0.8809083697410591,1.5014581536573948,WTM,-1.0,4.90%,-6.58%,15.43%,73.05%,43.22%,nan%,46.84%
KDP,0.13129617133645252,0.36616930567501044,0.35856684135339023,LUNG,-1.0,1.19%,1.05%,-0.15%,18.78%,5.02%,nan%,2.14%
KHC,0.12102768042330425,0.414806196407551,0.29176922011163353,HYLN,-0.4491931592147548,-0.27%,1.82%,-3.32%,10.86%,-0.23%,nan%,-2.48%
KLAC,0.45189564170892454,0.5881558595316875,0.7683263447698054,UTZ,-1.0,2.77%,-8.18%,8.17%,42.59%,41.30%,nan%,11.25%
KLIC,0.43365880524065104,0.5618758955645802,0.7718053197582093,RMO,-1.0000000000000002,10.06%,-5.98%,12.13%,37.04%,51.98%,nan%,35.15%
KNSL,0.5471559943688806,0.5709265117806921,0.9583650138479778,HIMS,-1.0,1.81%,-2.22%,-6.28%,0.09%,-3.69%,nan%,-5.15%
KOD,0.7289906825837328,0.758728924926888,0.9608051817109505,KR,-1.0,4.89%,-23.14%,-14.02%,39.09%,172.63%,nan%,2.06%
KRNT,0.966725466381365,0.6185105244521096,1.56298951782221,MPLN,-0.2769635470958895,-1.52%,-7.47%,1.69%,34.63%,69.13%,nan%,8.87%
KRTX,0.48149000956410826,0.6938513250909655,0.6939383008326515,PVG,-0.27910954839182034,2.99%,-3.73%,-2.32%,22.22%,21.31%,nan%,17.41%
KTOS,0.33056111511746883,0.6376696809491869,0.518389261702737,DISCB,-1.0,2.44%,-11.39%,-3.24%,40.50%,47.36%,nan%,6.78%
KURA,0.8260593840119222,0.7635352329283837,1.0818877091548742,TR,-0.28464171658630727,3.19%,-12.89%,-8.30%,-4.16%,82.18%,nan%,2.42%
KYMR,1.8567817312740882,0.9303992815951769,1.9956826794735065,IBM,-0.8074129441167507,-3.41%,-21.75%,-0.08%,72.13%,nan%,nan%,25.18%
LAMR,0.018855276659933307,0.7918953170831617,0.023810314637778315,AXON,-1.0,1.32%,-3.45%,-2.93%,31.15%,24.51%,nan%,5.14%
LANC,0.14442549438907767,0.41798907686938136,0.34552456602642184,ABNB,-1.0000000000000002,0.98%,0.07%,-4.98%,5.55%,11.00%,nan%,-1.74%
LAUR,-0.2272679848925333,0.7338953269167141,-0.3096735686372952,AFRM,-0.2541818926189201,-0.21%,-6.00%,-10.65%,0.08%,2.60%,nan%,-3.98%
LAZR,1.0811075101744674,0.7521800278049894,1.4372988782078588,YEXT,-1.0,2.05%,-3.82%,-3.82%,220.59%,213.52%,nan%,-1.91%
LBRDA,0.1353195392532863,0.3852285753497063,0.3512707725029087,GDRX,-1.0,1.51%,-5.52%,-7.88%,3.29%,7.53%,nan%,-6.95%
LBRDK,0.1384567563708637,0.3875832136099014,0.3572310448672295,STTK,-1.0,1.13%,-5.51%,-7.78%,3.06%,6.40%,nan%,-6.16%
LBTYA,0.09853578675285887,0.4399949458014046,0.22394754233684727,VERX,-1.0,0.74%,-3.98%,-0.33%,27.19%,3.12%,nan%,1.65%
LBTYB,0.04941798082495072,0.7923552733666452,0.062368463347228356,CDLX,-0.6712393222797318,0.00%,0.36%,2.00%,21.47%,0.52%,nan%,-2.12%
LBTYK,0.12516205191542604,0.4411049965247081,0.28374662019593605,BNTX,-1.0,0.75%,-2.54%,2.16%,29.47%,6.15%,nan%,3.00%
LECO,0.1765105924176013,0.41592636902352603,0.4243794228098516,POSH,-0.5662661129375862,-1.31%,-7.21%,-1.51%,12.95%,27.92%,nan%,-0.89%
LEGN,-0.4451777080326286,0.533739344812992,-0.8340732463495023,LUNG,-0.25411242082654445,-1.76%,-7.61%,-10.26%,-2.32%,-28.29%,nan%,-2.52%
LESL,0.9654094012576127,0.585068100412536,1.6500803933369383,IQV,-0.5926477583236364,-2.71%,1.13%,3.06%,30.18%,nan%,nan%,1.08%
LFUS,0.2991013421506854,0.523513405346188,0.5713346384184684,STTK,-0.20838020784179168,-2.27%,-12.84%,-4.43%,23.21%,37.64%,nan%,2.88%
LGIH,0.45144519796848576,0.8125229671132288,0.5556091535140258,FSR,-0.3303076761161892,1.55%,-3.52%,0.81%,-0.16%,-6.48%,nan%,9.87%
LGND,0.6382944592624143,0.6542084753900629,0.9756743962722891,LI,-0.5220540468476718,1.48%,29.96%,86.38%,124.80%,58.18%,nan%,104.15%
LHCG,0.35703880875253735,0.49277500871976126,0.7245473135501147,LU,-1.0,2.24%,-8.69%,-6.61%,-8.00%,2.11%,nan%,-4.28%
LI,1.1801861295537097,0.9823691255738733,1.2013672853004995,SMPL,-1.0,0.36%,-6.36%,11.86%,59.89%,101.56%,nan%,5.45%
LILA,-0.46114281780123567,0.7185751473214278,-0.6417461270685453,LTRPB,-0.41571350111025085,1.90%,-8.11%,-9.34%,2.96%,4.14%,nan%,-0.27%
LILAK,-0.48108045943656014,0.7057400369038537,-0.6816680849610067,AXON,-0.4151444053094688,2.78%,-7.74%,-10.82%,1.75%,2.67%,nan%,-1.35%
LITE,0.07391606834130965,0.5624968300649391,0.13140708425463693,AXON,-1.0,1.14%,-5.25%,-1.05%,13.44%,1.04%,nan%,-6.35%
LIVN,-0.06397199480991184,0.626996000212135,-0.10202935072674761,INO,-1.0,3.20%,-5.33%,-5.00%,24.95%,35.15%,nan%,2.14%
LKQ,0.06303266689040674,0.639531547147905,0.09856068425632976,RXT,-1.0000000000000002,2.36%,-5.55%,-0.43%,9.69%,24.48%,nan%,7.58%
LNT,-0.039859226770965366,0.37518732468203664,-0.10623820195617008,LBTYB,-1.0,0.71%,-0.72%,-4.81%,-11.26%,-8.28%,nan%,-2.79%
LOGI,0.8018483516654948,0.45894192211900353,1.7471673713380573,WFG,-0.48140536911336296,0.50%,0.69%,7.95%,23.95%,45.09%,nan%,15.08%
LOPE,-0.02913901386895079,0.42605528339085563,-0.06839256548361865,CCIV,-0.5691416207709541,1.34%,-1.93%,-8.77%,8.38%,-4.28%,nan%,1.05%
LPLA,0.29539221317445846,0.6418464267751564,0.4602225717117478,DADA,-0.45281754563509824,1.84%,-5.73%,3.95%,35.94%,37.91%,nan%,20.59%
LPRO,1.2079023239015099,0.433627006218589,2.7855790958107733,CLX,-0.9999999999999999,-0.94%,-0.27%,3.80%,39.79%,113.97%,nan%,12.76%
LPSN,0.5886282444349372,0.7975219245132678,0.7380715518186919,RSI,-0.44679731989529214,1.35%,-4.00%,1.82%,18.52%,47.42%,nan%,12.87%
LRCX,0.5171803268250518,0.6299153777060653,0.8210314355373324,LESL,-1.0000000000000002,3.01%,-14.17%,2.47%,41.84%,29.14%,nan%,7.94%
LSCC,0.7470044231724221,0.5564855917037154,1.3423607624510483,MNSO,-1.0,0.68%,-7.81%,-12.46%,14.93%,29.01%,nan%,-6.15%
LSTR,0.28188114717030094,0.3923583873902741,0.7184277340041089,FSR,-1.0,2.14%,-8.51%,4.99%,13.57%,16.49%,nan%,11.72%
LSXMA,-0.08091113991347061,0.6083770351359541,-0.13299505938022363,ALXO,-1.0,1.20%,-0.27%,-6.41%,16.92%,16.18%,nan%,0.44%
LSXMB,-0.07964792618306911,0.6381137258607303,-0.12481776046367703,AAPL,-0.596953604940553,0.00%,2.72%,2.03%,22.22%,28.03%,nan%,2.03%
LSXMK,-0.09559815449616964,0.5736082024114121,-0.16666106602778888,UTZ,-1.0,0.90%,0.45%,-6.78%,17.23%,15.92%,nan%,-1.70%
LTRPB,1.3835949107271643,2.34390237062176,0.590295452604599,PPBI,-1.0,2.37%,-4.39%,8.83%,-5.38%,-22.91%,nan%,8.73%
LULU,0.3316212357874532,0.5083043700699457,0.652406816297527,CLOV,-1.0,1.87%,-5.11%,-5.56%,2.94%,0.95%,nan%,-4.01%
LUNG,1.2364152243731301,0.6918520021769111,1.7871094113809771,EQX,-1.0,2.77%,-13.88%,-17.82%,34.85%,nan%,nan%,-12.72%
LYFT,0.18963644193050677,0.8342761789042193,0.22730655234527358,ALVR,-1.0,4.78%,-7.01%,-9.51%,94.74%,52.10%,nan%,8.12%
MANH,0.4431123305058965,0.6300089879640959,0.7033428712467026,IPOF,-1.0,5.89%,-4.21%,7.65%,32.43%,18.21%,nan%,24.03%
MANT,0.09323429750384434,0.5146770944842928,0.18115105277273946,VIR,-1.0,1.12%,-11.37%,0.84%,38.81%,30.00%,nan%,-0.19%
MAR,-0.126667701619622,0.6433141308682673,-0.19689867755378124,NET,-0.3819604847424124,1.70%,-5.36%,-11.83%,25.23%,38.75%,nan%,-1.85%
MARA,2.89133422472203,1.754013650766212,1.6484103321881207,QFIN,-0.45973390845793544,-3.68%,13.33%,98.66%,860.19%,921.67%,nan%,115.71%
MASI,0.4597728185584308,0.37177508435641365,1.2366961582547995,FSR,-0.5862569517134408,-0.82%,-2.94%,-4.64%,14.34%,16.26%,nan%,-3.01%
MAT,0.2905826363315308,0.5152469434135795,0.56396770528396,FSR,-1.0,-0.05%,-1.36%,3.84%,31.59%,63.10%,nan%,6.07%
MCFE,0.35115985288838125,0.5390244290683373,0.6514729833216175,ANTM,-1.0,0.88%,-1.77%,12.94%,13.04%,nan%,nan%,23.25%
MCHP,0.309200257299902,0.6053790291124094,0.5107548204192722,ROOT,-1.0,2.77%,-9.34%,-1.45%,29.91%,34.65%,nan%,5.31%
MCRB,1.9358432040039848,1.7495394058004048,1.106487340374221,KR,-0.24373930404094965,2.29%,-1.25%,-3.06%,-14.84%,535.03%,nan%,10.37%
MDB,1.0219318843671803,0.6157816095028477,1.659568698701864,ACI,-0.3600915118716855,0.13%,-3.78%,2.94%,61.78%,61.35%,nan%,14.93%
MDLZ,0.05342081860924561,0.3304373330637438,0.16166701901973146,AI,-1.0,1.30%,-1.44%,-5.18%,4.93%,1.01%,nan%,-3.87%
MDRX,0.5267073863359525,0.6724581838877534,0.7832567123963657,BTG,-1.0,1.50%,-3.06%,14.27%,63.69%,83.33%,nan%,18.49%
MEDP,0.5293015669410459,0.5634008529074365,0.9394759773784139,MPLN,-1.0,1.63%,-6.35%,-4.60%,19.70%,11.26%,nan%,5.64%
MELI,1.053140232385096,0.5818587053039115,1.809958711256247,QS,-0.5106076209859451,1.22%,-9.44%,6.23%,46.58%,58.23%,nan%,14.50%
MEOH,0.0193904077082927,0.8249377932885361,0.023505296843043987,BNTX,-1.0,6.05%,-9.09%,-28.15%,11.69%,79.42%,nan%,-18.71%
MGEE,-0.13504696686363493,0.5376595320910789,-0.25117562100760477,DCT,-1.0000000000000002,1.26%,-3.44%,-9.07%,-1.55%,-2.95%,nan%,-6.68%
MGLN,0.19689841902197955,0.5960604567921817,0.33033296669540485,CCIV,-0.7345360481027631,-1.38%,-0.60%,13.45%,30.04%,26.71%,nan%,13.69%
MGNI,1.6180361440073872,1.0152093226662453,1.5937955925758613,RSI,-0.27026083380547633,5.35%,-13.57%,74.16%,283.61%,476.37%,nan%,176.27%
MIDD,0.21478620123211675,0.6785971943491598,0.3165150151233936,BEKE,-0.4076031222930651,0.58%,-0.75%,5.27%,36.35%,63.40%,nan%,6.99%
MIK,0.6295007530964135,1.2829035137231872,0.49068440951533726,CIXX,-0.5768235728977728,1.11%,0.98%,19.14%,91.12%,115.88%,nan%,23.75%
MIME,-0.04378933674372541,0.5206736126463215,-0.08410131737071577,AXON,-0.4175969884644562,0.09%,-6.49%,-24.24%,12.69%,-8.25%,nan%,-24.88%
MKSI,0.3817137787861176,0.6040893217651817,0.6318830097355955,AMWL,-1.0,3.66%,-14.56%,5.06%,46.05%,24.43%,nan%,7.90%
MKTX,0.37882450726300787,0.4575103804536754,0.8280129226518506,RSI,-0.45624539208036263,0.42%,6.09%,-5.22%,0.46%,4.89%,nan%,0.19%
MLCO,-0.3126803567551242,0.6154222560422473,-0.5080745028071578,RMO,-0.43608217861988174,1.15%,-2.26%,-13.80%,-0.81%,-2.86%,nan%,-6.36%
MLHR,-0.07838036746940633,0.7404398313654382,-0.10585649792079097,GFI,-1.0000000000000002,4.10%,-6.88%,1.33%,12.95%,46.89%,nan%,11.80%
MMSI,0.5421618078283474,0.5739825458542103,0.9445614884011732,ACCD,-1.0000000000000002,3.21%,-6.33%,-2.45%,8.19%,21.09%,nan%,5.73%
MMYT,0.20119772423800183,0.7548340022022746,0.266545655933616,IPOE,-0.27432209639612903,-10.73%,-8.76%,-3.39%,52.00%,83.24%,nan%,-3.28%
MNRO,-0.20120484882536513,0.549132019999005,-0.36640523862682367,SAVA,-1.0,2.60%,2.63%,9.70%,39.65%,4.82%,nan%,17.11%
MNST,0.33391235564936794,0.3518369415568708,0.9490542811445923,YQ,-1.0,1.17%,-1.55%,-6.11%,13.40%,10.64%,nan%,-1.49%
MOMO,-0.6362997634058614,0.5725735511379514,-1.1112978623292298,GCMG,-0.472890118851396,-3.30%,-2.80%,9.46%,1.87%,-17.27%,nan%,24.57%
MOR,-0.17485561713930253,0.48563826695625223,-0.36005321045891564,ACI,-1.0,-0.07%,2.01%,5.79%,19.30%,-6.78%,nan%,2.05%
MORN,0.41596229227771275,0.33822363994448135,1.2298439350543091,ROOT,-1.0000000000000002,-0.02%,-4.36%,-0.73%,20.92%,37.22%,nan%,2.50%
MPWR,0.6584589958437279,0.6100445158039371,1.0793622084709482,CLVT,-1.0,0.43%,-10.49%,-2.99%,11.33%,34.50%,nan%,-1.83%
MRCY,0.027815856592872962,0.539215270483977,0.05158581018654501,VIR,-1.0,3.40%,-10.55%,-19.31%,3.16%,-8.23%,nan%,-14.92%
MRNA,2.046436179214397,0.971434265652807,2.106613130265881,AMRC,-1.0,4.49%,32.16%,65.75%,156.65%,133.68%,nan%,68.70%
MRTX,0.5554261099492313,0.5753544060644644,0.9653634422450215,ALGM,-0.7520300492565427,1.57%,-4.25%,-6.52%,-5.44%,69.26%,nan%,-5.51%
MRVI,0.7139240195091475,0.6936663725793442,1.0292037321262626,RUN,-0.5336269255353489,0.49%,11.35%,24.21%,nan%,nan%,nan%,22.96%
MRVL,0.5832786197427543,0.5311978309144343,1.0980440540178131,YSG,-0.14139205997688767,-1.58%,-2.20%,8.25%,37.36%,41.48%,nan%,5.28%
MSFT,0.3975096372005389,0.42908110274828826,0.9264207504233294,GCMG,-0.3476848772471268,-0.41%,2.66%,4.29%,14.87%,13.72%,nan%,8.89%
MSTR,1.5809664164680683,0.6647996080481409,2.378109730103186,BNTX,-0.7629654271432529,3.29%,6.98%,58.88%,269.49%,398.15%,nan%,107.44%
MTCH,0.724296229984411,0.5547647644817894,1.3055916243364563,MPLN,-1.0,9.06%,-0.81%,-7.49%,19.76%,36.18%,nan%,5.71%
MTLS,1.2423864452324522,0.8376392299175526,1.4831999276761885,GOCO,-1.0,2.67%,-5.69%,20.44%,92.20%,191.34%,nan%,30.97%
MTSI,0.8039736302082329,0.6536360850911243,1.2300019055651583,GME,-1.0,2.90%,-8.28%,3.31%,55.78%,34.55%,nan%,13.94%
MU,0.3637340103641365,0.5702934536256621,0.6378014828185101,QS,-1.0,2.71%,-4.87%,4.11%,55.48%,56.35%,nan%,7.87%
MXIM,0.3645063263718453,0.42934614724063064,0.8489800798597936,ZM,-1.0,1.84%,-6.31%,-1.06%,25.93%,29.69%,nan%,0.62%
MYGN,0.06837290975408496,0.7923752409539372,0.0862885489351877,ASAN,-1.0,0.41%,3.45%,39.35%,121.64%,128.25%,nan%,46.33%
NARI,1.3622445363632094,0.6253798943538482,2.178267239900158,VIACA,-1.0000000000000002,4.68%,-10.88%,9.31%,44.14%,69.73%,nan%,27.47%
NATI,0.02383850718553772,0.5310361595488942,0.04489055360333298,GCMG,-0.2209219003450387,0.07%,-6.27%,-5.78%,33.37%,18.37%,nan%,-3.77%
NAVI,-0.017665921333997973,0.7622499430500719,-0.023176021848305348,GIS,-1.0,2.76%,-0.22%,14.61%,42.87%,46.32%,nan%,26.58%
NBIX,0.05160776973443943,0.4912794000829535,0.1050476973504799,LBTYB,-1.0,1.66%,-6.12%,14.50%,11.23%,-8.82%,nan%,21.17%
NCNO,-0.3195630314698441,0.6376351300054331,-0.5011691113491836,NTAP,-1.0,3.89%,-0.76%,-0.98%,1.67%,-9.36%,nan%,5.51%
NDAQ,0.2672875219398936,0.41043307549738456,0.6512328998241197,AIRC,-1.0,0.99%,-3.67%,1.91%,12.23%,3.80%,nan%,7.42%
NDSN,0.13293054792672343,0.49069110368947627,0.2709047442010397,DISCB,-1.0,1.24%,-6.77%,-10.93%,-7.28%,-7.18%,nan%,-6.41%
NEO,0.5767633493822919,0.5939366183880745,0.9710856874721913,GCMG,-0.26025445709422274,1.44%,-5.37%,-1.52%,35.15%,38.69%,nan%,2.15%
NEOG,0.2465084475548873,0.46741531488168436,0.5273863301147618,ROOT,-1.0,4.07%,-6.15%,1.98%,15.96%,5.34%,nan%,8.37%
NFE,1.1343773815965947,0.729395354326325,1.5552297870670073,DADA,-0.5390035178051524,-4.37%,-3.23%,-16.63%,23.95%,108.05%,nan%,-7.43%
NFLX,0.4808737348229363,0.47969438535849945,1.0024585433985338,RMO,-1.0,2.36%,-5.80%,-1.54%,11.91%,8.90%,nan%,1.86%
NGM,0.34548120003975924,0.6457882343585425,0.5349759900517909,ACCD,-1.0,4.81%,-10.28%,-15.30%,47.98%,40.30%,nan%,-11.93%
NICE,0.4945014128686537,0.36944705138115636,1.3384906200225144,MP,-1.0,0.99%,-2.98%,-7.85%,14.47%,27.30%,nan%,-4.41%
NIU,1.5355717786330987,0.765817144532462,2.0051415531713888,ALLK,-0.19613570843109746,-3.91%,-5.04%,55.90%,66.46%,108.04%,nan%,63.42%
NK,1.6220313214109428,1.4661665707542408,1.1063076691051006,VNT,-0.4910894118494176,3.03%,9.42%,41.60%,151.33%,68.83%,nan%,77.94%
NKLA,0.7597596699613944,1.482022271694852,0.5126506426199166,PLTK,-1.0,-0.04%,14.76%,51.31%,26.11%,-23.03%,nan%,54.65%
NKTR,-0.015757087549165043,0.5720915346321321,-0.027542948278892483,NCNO,-1.0,3.52%,18.96%,15.88%,24.37%,-11.10%,nan%,18.71%
NLOK,0.3380418199685438,0.3635191583515972,0.9299147299455078,EAR,-1.0000000000000002,-0.88%,1.94%,1.40%,3.12%,-0.56%,nan%,1.40%
NNDM,1.6321155140993326,2.046321868304632,0.7975849446653925,CCOI,-0.36578731983888774,-4.85%,-4.52%,50.99%,351.97%,500.00%,nan%,63.74%
NNOX,2.5592063224456547,1.685145824563511,1.518685377337326,CLH,-0.7916952338274728,-4.57%,15.08%,65.97%,174.57%,nan%,nan%,52.80%
NOVT,0.36715716101419354,0.5167797712307134,0.7104712325325875,BEPC,-0.18711308270280336,2.15%,-7.05%,5.67%,14.90%,20.49%,nan%,14.33%
NSIT,0.13655105294407033,0.5328279321564281,0.25627607845450107,BNTX,-1.0,2.69%,-7.47%,0.01%,42.64%,52.69%,nan%,8.88%
NSTG,0.9360956329068382,0.8237549142307952,1.1363763866355132,BIGC,-0.1625213060439487,-0.22%,-11.26%,4.71%,91.08%,93.94%,nan%,12.34%
NTAP,0.1185519153433757,0.5049132725954963,0.23479659137095368,NCNO,-0.5812592687622493,0.39%,2.59%,1.05%,52.50%,52.73%,nan%,2.48%
NTCT,0.1963536698806092,0.4838230557224485,0.40583776973466534,PRAX,-0.33470201181055337,1.31%,-2.89%,6.64%,42.50%,14.85%,nan%,11.56%
NTES,0.6131421585982565,0.44496505971479455,1.3779557410446046,VNT,-0.17142619287431832,-0.53%,-1.52%,20.07%,32.79%,26.06%,nan%,29.50%
NTLA,1.4250343094916746,0.9031966972190669,1.5777674053496211,PUBM,-0.3895620551446224,1.73%,-15.79%,15.11%,161.57%,251.60%,nan%,27.22%
NTNX,0.031367346756660516,0.758141516729197,0.04137399952978003,AXON,-0.14513291909068293,-0.21%,-8.95%,-4.24%,25.39%,37.54%,nan%,5.37%
NTRA,1.1797773319003624,0.8045141911527062,1.4664468879162715,DRVN,-0.3565920510684369,1.57%,-10.95%,7.15%,58.55%,122.07%,nan%,19.64%
NTRS,-0.04311380559692698,0.5111621550093461,-0.08434467453119389,AXON,-1.0000000000000002,3.22%,-5.72%,-4.24%,14.81%,15.70%,nan%,4.32%
NUAN,0.9416160677832085,0.4781156288574614,1.9694316833636254,CLVT,-1.0,3.12%,-6.68%,3.29%,42.71%,66.51%,nan%,14.27%
NUVA,-0.2699104309626296,0.636701106251174,-0.42392015391936805,ADCT,-1.0,4.74%,-5.60%,-4.60%,20.95%,-5.95%,nan%,2.47%
NVAX,3.830259801417981,1.5583444121142447,2.457903254019034,ASX,-0.39928124778421964,-1.16%,74.00%,98.13%,173.75%,54.40%,nan%,160.23%
NVCR,0.7812397187106928,0.6015901547049018,1.298624508065486,MP,-1.0,0.57%,-4.81%,-6.98%,31.83%,112.38%,nan%,1.62%
NVDA,0.7659036709030462,0.5688786870648341,1.346339190267041,GCMG,-1.0,0.99%,-5.27%,-0.50%,3.67%,22.45%,nan%,4.11%
NVMI,0.6359053953563624,0.4676853399792387,1.3596863980910567,VIV,-1.0,1.51%,-10.55%,-1.37%,25.17%,35.47%,nan%,6.66%
NWE,0.013668196925564546,0.3477776481541755,0.03930153935455107,WST,-0.392972636231305,1.09%,-1.73%,-6.59%,5.62%,-0.95%,nan%,-3.21%
NWL,0.35913164169132156,0.554354519208632,0.6478374925201285,KC,-1.0,1.16%,-3.15%,13.14%,37.49%,50.19%,nan%,23.08%
NWS,0.3263314853744938,0.4903276634653517,0.6655375776030502,UTZ,-0.5245283977463564,1.87%,3.51%,6.25%,45.01%,48.94%,nan%,17.16%
NWSA,0.3703757945709277,0.47934947992473914,0.7726633908710592,GOEV,-0.6333740949560472,2.32%,4.47%,7.96%,47.75%,53.52%,nan%,18.09%
NXPI,0.3395656556886676,0.5985001656001369,0.5673610054028528,MPLN,-1.0,4.22%,-6.87%,0.92%,19.05%,37.27%,nan%,14.45%
NXST,0.09196017888343289,0.7470932876007584,0.12309062390154385,BTRS,-1.0,4.38%,5.25%,4.10%,38.90%,31.43%,nan%,14.94%
OCDX,4.2395124085016,0.43981629517363124,9.639279978991956,CSQ,-0.988374890981895,-3.41%,nan%,nan%,nan%,nan%,nan%,nan%
ODFL,0.4653468147037801,0.41774748384639177,1.11394283077212,ABCM,-1.0000000000000002,3.34%,-5.19%,-0.60%,1.98%,6.27%,nan%,7.31%
ODP,0.6214019791723276,0.7675169699136989,0.8096263711826454,POSH,-1.0,4.70%,-10.15%,45.70%,118.92%,93.43%,nan%,59.62%
OKTA,0.7991567185136921,0.49807388478235626,1.6044943188758034,TR,-1.0,2.67%,-1.89%,1.87%,23.44%,17.21%,nan%,11.28%
OLED,0.09764335253484348,0.5157141206488177,0.18933620125041137,AXON,-1.0,1.03%,-6.87%,0.44%,16.47%,32.52%,nan%,0.52%
OLLI,0.36257235238878033,0.5734311835242182,0.6322857263542374,XL,-1.0,0.45%,0.25%,15.85%,8.77%,-9.87%,nan%,11.75%
OM,-0.26223126423336324,0.6430011691874054,-0.40782393065437,KEP,-0.3153288552292212,0.22%,-4.58%,-8.81%,11.53%,nan%,nan%,-3.69%
OMAB,-0.1860020961143094,0.6471049871343418,-0.28743727804974334,IAC,-0.30275284827832627,-0.38%,-2.63%,-9.77%,28.88%,40.20%,nan%,-5.59%
OMCL,0.4076625821106087,0.4721905723427868,0.8633433320957243,SRNE,-0.14934095704542738,-1.15%,-4.41%,-1.85%,36.11%,67.59%,nan%,6.85%
ON,0.4044816886103589,0.7622938786164083,0.5306112248264516,LTRPB,-1.0,3.28%,-7.53%,5.38%,37.47%,67.43%,nan%,17.29%
ONB,-0.0016806522862695995,0.507184944298256,-0.003313687255829251,AU,-1.0,2.91%,-7.29%,1.39%,21.13%,22.23%,nan%,5.98%
ONEM,0.9148241822507339,0.7851097926045398,1.165218152757816,ASAN,-1.0,2.55%,0.58%,15.92%,79.37%,70.89%,nan%,28.06%
OPCH,0.23445124922813673,0.8005584014436397,0.29285964497449896,FIZZ,-1.0000000000000002,0.45%,-5.67%,18.16%,38.63%,56.88%,nan%,27.17%
OPEN,1.4190668153209514,0.8786507911169409,1.6150521113365568,STAA,-1.0,-0.45%,-10.36%,14.91%,58.88%,140.74%,nan%,17.03%
OPK,1.1751854470752168,1.0196649569588947,1.1525211679139735,PLTR,-0.48872705463880894,-3.01%,22.68%,36.96%,53.69%,5.05%,nan%,34.18%
ORLY,0.01971152128372955,0.41816940101269895,0.04713764621704339,RMO,-1.0000000000000002,2.12%,-6.96%,-5.99%,-2.55%,-10.87%,nan%,-0.95%
OSTK,2.3393115726681355,1.2752666504336108,1.8343705387988722,QS,-0.6612829744347287,-2.36%,14.27%,61.77%,38.32%,2.66%,nan%,93.04%
OTEX,0.10476482394485627,0.38102865762832705,0.27495261011849853,CERT,-0.2397059577320935,1.10%,-4.36%,-1.47%,22.49%,0.29%,nan%,7.22%
OZK,0.24882379450834294,0.6509996950637147,0.3822179893402101,MAX,-1.0000000000000002,1.01%,3.34%,19.79%,51.16%,57.62%,nan%,22.40%
OZON,2.5155796563891566,0.769453202302197,3.2693081903650083,RXT,-0.4687302182062502,5.29%,-9.12%,16.74%,nan%,nan%,nan%,52.11%
PAA,-0.5798384636655186,0.9910900076911692,-0.5850512659453635,BIGC,-1.0000000000000002,3.02%,-6.06%,3.75%,36.78%,15.33%,nan%,10.69%
PAAS,0.2929542995733177,0.7684496532702411,0.38122770740621875,XL,-0.35612984894066446,0.09%,7.41%,-5.94%,2.29%,-12.80%,nan%,-7.10%
PACB,1.7681056902014614,0.8448531739406535,2.092796410948515,RIDE,-0.4386895903790867,0.55%,-13.55%,24.71%,146.76%,767.29%,nan%,39.63%
PACW,-0.08375279680252669,0.77464900495221,-0.10811709079480919,NNOX,-1.0,3.38%,-5.15%,18.86%,58.46%,69.05%,nan%,28.90%
PAX,2.619603135889467,0.6816407059062821,3.8430849466458255,RNST,-0.7779985612782067,0.48%,-10.30%,nan%,nan%,nan%,nan%,nan%
PAYX,0.10767645727931485,0.4715772895755863,0.22833257593091966,PUBM,-1.0,1.81%,1.22%,-5.63%,6.91%,23.19%,nan%,-0.97%
PBCT,-0.0585948700521463,0.6143601714230169,-0.09537543736994773,SHC,-1.0000000000000002,3.82%,-1.43%,7.03%,29.70%,30.44%,nan%,13.77%
PCAR,0.20936368085803903,0.3646978576522937,0.574074337057522,GCMG,-1.0,1.49%,-7.72%,5.73%,8.09%,8.87%,nan%,11.94%
PCH,0.18047269601427562,0.6598819868079929,0.27349238139877896,POSH,-1.0,1.68%,-9.49%,-4.52%,15.94%,13.60%,nan%,-0.16%
PCRX,0.46234129551845143,0.5205430910076417,0.8881902449679504,SHC,-0.40419052002933464,0.25%,-2.62%,10.43%,26.35%,25.60%,nan%,23.66%
PCTY,0.43961955485216686,0.5867398114389394,0.7492580975100869,SWN,-1.0,4.17%,-7.00%,-8.96%,1.05%,40.74%,nan%,-1.39%
PDCE,-0.07426536105088122,1.6386531818186776,-0.0453209757103434,IPOF,-0.4012751011660117,0.12%,-13.57%,5.75%,82.13%,52.24%,nan%,23.48%
PDCO,0.4650645537395236,0.5778814757573145,0.804774981115385,CRSR,-1.0,1.53%,-2.52%,7.76%,28.34%,21.41%,nan%,8.51%
PDD,1.4368995574388115,0.6679932848806007,2.1510688654537113,BOH,-1.0,2.15%,-3.60%,-6.73%,84.16%,80.51%,nan%,10.41%
PEGA,0.5048794621729475,0.48213877691260576,1.0471662648790927,BNL,-1.0,2.74%,-11.09%,-4.36%,10.01%,9.09%,nan%,5.04%
PENN,1.4695851043380326,1.3128503291294429,1.1193851056216906,LBTYB,-0.5356111973689144,8.52%,-5.20%,20.09%,92.15%,206.41%,nan%,49.25%
