Symbol,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,MinVol Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Optim Risk Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Security,GICS Sector,GICS Sub-Industry,MinVol Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Optim Risk Returns,Volatility,w0,w1,w2,w3,w4,w5,w6,w7,w8,w9,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
GE,0.09074069675267737,0.6322322487157405,0.1435243092028283,NEM,-0.05786626671953735,General Electric,Industrials,Industrial Conglomerates,0.033950785057842096,0.35466931092676,0.10358975768089072,0.1813297586363797,0.20953526308628173,0.13600760140502818,0.05085903025469965,0.03583184176661491,0.025754552994547254,0.025788716971154205,0.2265564597976727,0.004747017406730964,0.08138982818154468,0.39930718945472365,0.18946280953208547,0.005140097177024355,0.19426609838122408,0.012784312832437174,0.057226957154589954,0.04654336015728158,0.016727718895552402,0.18057175288039082,0.10666762012632464,0.19060927286308954,General Electric,Industrials,Industrial Conglomerates,0.033950785057842096,0.35466931092676,0.10358975768089072,0.1813297586363797,0.20953526308628173,0.13600760140502818,0.05085903025469965,0.03583184176661491,0.025754552994547254,0.025788716971154205,0.2265564597976727,0.004747017406730964,0.08138982818154468,0.39930718945472365,0.18946280953208547,0.005140097177024355,0.19426609838122408,0.012784312832437174,0.057226957154589954,0.04654336015728158,0.016727718895552402,0.18057175288039082,0.10666762012632464,0.19060927286308954,General Electric,Industrials,Industrial Conglomerates,0.037597196461851466,0.3562179602335125,0.0724119367635741,0.07009698013527084,0.2689510057383637,0.05060992749465094,0.011665622953143046,0.08845481149718126,0.007281727718390781,0.0715641130135043,0.34555887424244186,0.013405000443479071,0.0895413093425681,0.4058658815326443,0.15554490706776974,0.0003404267821014123,0.23361100572129545,0.02592725981424384,0.02600975617559225,0.01985793004358832,0.005680672051847411,0.23342953119553936,0.07927620203660539,0.22032230911141687
GIS,-0.06726934011033914,0.30957560374660037,-0.21729535304533137,NCLH,-0.043103535145578915,General Mills,Consumer Staples,Packaged Foods & Meats,-0.016858215423643123,0.2873695555580097,0.3184996370485191,0.08999665744699625,0.0908830250483982,0.25543881394501394,0.06914160375873635,0.1192683127262695,0.013273066075307207,0.020516482102545076,0.003525541061246352,0.019456860786967973,0.08100068508546704,0.4285952496680233,0.022307049907630706,0.2429791296753871,0.28381880323329334,0.05130224125348559,0.009877330828422444,0.0028462875367042057,0.22260336966118646,0.01229731550376118,0.04269491384252711,0.10927355855760189,General Mills,Consumer Staples,Packaged Foods & Meats,-0.016858215423643123,0.2873695555580097,0.3184996370485191,0.08999665744699625,0.0908830250483982,0.25543881394501394,0.06914160375873635,0.1192683127262695,0.013273066075307207,0.020516482102545076,0.003525541061246352,0.019456860786967973,0.08100068508546704,0.4285952496680233,0.022307049907630706,0.2429791296753871,0.28381880323329334,0.05130224125348559,0.009877330828422444,0.0028462875367042057,0.22260336966118646,0.01229731550376118,0.04269491384252711,0.10927355855760189,General Mills,Consumer Staples,Packaged Foods & Meats,-0.0009953133304636402,0.2974820278315226,0.30110128648339124,0.026234594076985314,0.26380756222605145,0.03444403003959215,0.19163403940007412,0.10725217239750226,0.052812852353866215,0.008512978235210156,0.0022609378691810025,0.011939546918146119,0.07764526970761453,0.416669552215434,0.042325239471493345,0.16789128423313138,0.2654002657485962,0.023236348910517162,0.002542363359159282,0.028602658007715765,0.18601983881445108,0.13167679988833617,0.022774825804189096,0.1295303757624106
GM,0.14841499509512746,0.6177830122967566,0.240238064402838,KR,-0.06728987404518226,General Motors,Consumer Discretionary,Automobile Manufacturers,0.002082505846150636,0.24143062271407506,0.03152343359929902,0.25686389094441114,0.005253215622431056,0.028578482475169625,0.09278731424374556,0.024053136149262817,0.024539046425355805,0.25507056158278607,0.06547113629194579,0.21585978266559305,0.08748443792801523,0.304885756722285,0.22617752172542874,0.16450553989942882,0.0030022996363600193,0.01006686115569038,0.04251395944469741,0.22494043932389352,0.025457362684638347,0.05695525531792426,0.2391400164812918,0.007240744330646733,General Motors,Consumer Discretionary,Automobile Manufacturers,0.002082505846150636,0.24143062271407506,0.03152343359929902,0.25686389094441114,0.005253215622431056,0.028578482475169625,0.09278731424374556,0.024053136149262817,0.024539046425355805,0.25507056158278607,0.06547113629194579,0.21585978266559305,0.08748443792801523,0.304885756722285,0.22617752172542874,0.16450553989942882,0.0030022996363600193,0.01006686115569038,0.04251395944469741,0.22494043932389352,0.025457362684638347,0.05695525531792426,0.2391400164812918,0.007240744330646733,General Motors,Consumer Discretionary,Automobile Manufacturers,-0.008449719710404462,0.247600055600397,0.04384329557129627,0.2122500297040662,0.07884745795379487,0.0246442895899873,0.13540833836858682,0.08326845386456733,0.04049664182730103,0.18120276895224735,0.011616263321106489,0.18842246084704622,0.08950220679343801,0.3305455411608937,0.14101953765503414,0.00623207582235145,0.028453658870373866,0.10670567935716754,0.02679849761073954,0.18823275984790377,0.06691020752697763,0.09969144369591525,0.32526405133587966,0.010692088277657235
GPC,0.0783630660426915,0.5173215069738691,0.15147846162647507,VNT,0.052076391711297076,Genuine Parts,Consumer Discretionary,Specialty Stores,0.014115921507013152,0.277853703004594,0.02684942575309851,0.1553831768460204,0.03473787059214512,0.016508324771906602,0.03765440053994205,0.09908097234023919,0.20596689009932673,0.29467868633902605,0.08838043982774887,0.04075981289054659,0.05527877313727249,0.32929631263779774,0.19332461115204957,0.12252759906868468,0.028486160017593225,0.07947064607788354,0.0483303047472785,0.23524092229474974,0.23263403261974794,0.0019138190517596623,0.0504093851950371,0.007662519775216182,Genuine Parts,Consumer Discretionary,Specialty Stores,0.014115921507013152,0.277853703004594,0.02684942575309851,0.1553831768460204,0.03473787059214512,0.016508324771906602,0.03765440053994205,0.09908097234023919,0.20596689009932673,0.29467868633902605,0.08838043982774887,0.04075981289054659,0.05527877313727249,0.32929631263779774,0.19332461115204957,0.12252759906868468,0.028486160017593225,0.07947064607788354,0.0483303047472785,0.23524092229474974,0.23263403261974794,0.0019138190517596623,0.0504093851950371,0.007662519775216182,Genuine Parts,Consumer Discretionary,Specialty Stores,0.004328458027791833,0.27603200183077203,0.004055728562747622,0.18073617174233494,0.03531303798326441,0.006306851015706614,0.06470469835136532,0.14261753682184272,0.1041307033838932,0.41050488761115683,0.03193050746670891,0.01969987706097923,0.055961648707275616,0.3133579773400307,0.20676227221292767,0.10830568335486349,0.09696772265689713,0.008987956887242556,0.010873568179448666,0.20387227310024722,0.22317603925848706,0.034491626388682105,0.0010136431038790445,0.10554921485732506
GILD,0.06556820493607174,0.37504227252239,0.17482883861353876,HLT,-0.0337010347852715,Gilead Sciences,Health Care,Biotechnology,0.02582361083217984,0.25820221412437694,0.2595980424939764,0.19045758070523353,0.06062223517633919,0.00723916086859247,0.03611884240381002,0.0479551349905361,0.09131038271276802,0.22334552929433665,0.06843029412782965,0.014922797226577928,0.0688128792499143,0.3307330144424553,0.2653175121516827,0.019425087969112936,0.15654722395934476,0.0012244956810754618,0.028254585339732123,0.14811575313825864,0.010551238365214417,0.03404035833100089,0.3322739297283441,0.0042498153362340195,Gilead Sciences,Health Care,Biotechnology,0.02582361083217984,0.25820221412437694,0.2595980424939764,0.19045758070523353,0.06062223517633919,0.00723916086859247,0.03611884240381002,0.0479551349905361,0.09131038271276802,0.22334552929433665,0.06843029412782965,0.014922797226577928,0.0688128792499143,0.3307330144424553,0.2653175121516827,0.019425087969112936,0.15654722395934476,0.0012244956810754618,0.028254585339732123,0.14811575313825864,0.010551238365214417,0.03404035833100089,0.3322739297283441,0.0042498153362340195,Gilead Sciences,Health Care,Biotechnology,0.02117902352668736,0.2599846366187591,0.16739874716202316,0.2218653987439197,0.05629927656922353,0.02729385051349702,0.12649742533230826,0.03051137340418572,0.036099632594695716,0.10991755227371919,0.2103620602065987,0.013754683199828952,0.0683000855563339,0.373653376665364,0.23142315302041264,0.023935711598205893,0.21687137119303276,0.05879527218152719,0.005830216933587996,0.23562689573977835,0.02168504680498463,0.07805398133176081,0.09045110278563868,0.037327248411071
GL,0.009212813109021445,0.534618914303347,0.01723248628609878,CLX,0.10701291284968983,Globe Life Inc.,Financials,Life & Health Insurance,0.017873785489044988,0.25657238247672826,0.01490349525484815,0.003209752952088427,0.07124481356340934,0.06729553226457417,0.03905588102388234,0.0941760838004688,0.11362022006560528,0.18289599626996286,0.1629273401116097,0.2506708846935509,0.06580271923226927,0.3077694245269198,0.13648822162860005,0.015038132929662048,0.05490686113549671,0.022139145780610558,0.11013229448395641,0.027191167817178855,0.17266803719331086,0.44752919429134524,0.011278836711780874,0.0026281080280585456,Globe Life Inc.,Financials,Life & Health Insurance,0.017873785489044988,0.25657238247672826,0.01490349525484815,0.003209752952088427,0.07124481356340934,0.06729553226457417,0.03905588102388234,0.0941760838004688,0.11362022006560528,0.18289599626996286,0.1629273401116097,0.2506708846935509,0.06580271923226927,0.3077694245269198,0.13648822162860005,0.015038132929662048,0.05490686113549671,0.022139145780610558,0.11013229448395641,0.027191167817178855,0.17266803719331086,0.44752919429134524,0.011278836711780874,0.0026281080280585456,Globe Life Inc.,Financials,Life & Health Insurance,0.016461898133717984,0.2569840037809658,0.004861200922529935,0.014582107923271387,0.13251971110471691,0.05815188206246078,0.030397322527043785,0.014983205685293788,0.15625905723902145,0.18719223793121145,0.10390424729492018,0.2971490273095303,0.04155364680798381,0.26137405727195934,0.00549195627347698,0.014321997436736192,0.0029969102660700134,0.03380833427610173,0.06740951301296065,0.005624696799549156,0.1408081636168099,0.286767806446429,0.21031970963917482,0.23245091223269151
GPN,-0.06907438960770351,0.5476244661523129,-0.12613459382673306,KR,0.04872517225159963,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,-0.01608381877025331,0.23501287121072195,0.011479797568792733,0.07888266495657904,0.20896278086704662,0.17147467403776784,0.1712836741343763,0.16789768920626508,0.09636975467967994,0.06497407599626479,0.008300862919199287,0.020374025634028577,0.010596861850118725,0.3021137751270935,0.01828975542733704,0.34387252264093254,0.014520573037088579,0.02096660856763559,0.15345924899404872,0.009642579378917162,0.19298043084484343,0.020503026776354648,0.07031169968391174,0.1554535546489306,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,-0.01608381877025331,0.23501287121072195,0.011479797568792733,0.07888266495657904,0.20896278086704662,0.17147467403776784,0.1712836741343763,0.16789768920626508,0.09636975467967994,0.06497407599626479,0.008300862919199287,0.020374025634028577,0.010596861850118725,0.3021137751270935,0.01828975542733704,0.34387252264093254,0.014520573037088579,0.02096660856763559,0.15345924899404872,0.009642579378917162,0.19298043084484343,0.020503026776354648,0.07031169968391174,0.1554535546489306,Global Payments Inc.,Information Technology,Data Processing & Outsourced Services,-0.02210241535936409,0.23787962115911518,0.005546493144231878,0.04482164874588415,0.14364531564262936,0.08441297896880738,0.17233161737566824,0.23523927670441322,0.014002078910622148,0.19107801426038382,0.05957529538944302,0.04934728085791693,0.009482368851127545,0.2783857921454819,0.021101832543968812,0.26962772342196123,0.1594975657690992,0.004622692603201762,0.2213441440690758,0.05052422999958866,0.03842867990597886,0.029074958779394516,0.09487769836766315,0.11090047454006788
GS,0.14599370993707073,0.5251636253005771,0.27799661458561853,CLX,0.1297358338535669,Goldman Sachs Group,Financials,Investment Banking & Brokerage,-0.017499342721921374,0.24301996397737216,0.015314399558609137,0.026896654169243223,0.17022972668979044,0.1641437521357139,0.0033600144121677415,0.07329696583456838,0.19357781327895038,0.16795141646966388,0.01502819868336333,0.17020105876792954,0.053910788689286906,0.29101962506808343,0.24512107972928715,0.0028830761529289066,0.035160479910856815,0.20869521747104675,0.08741382905135082,0.27340838237759146,0.024232023748800822,0.07087495710740682,0.03492505019298387,0.01728590425774673,Goldman Sachs Group,Financials,Investment Banking & Brokerage,-0.017499342721921374,0.24301996397737216,0.015314399558609137,0.026896654169243223,0.17022972668979044,0.1641437521357139,0.0033600144121677415,0.07329696583456838,0.19357781327895038,0.16795141646966388,0.01502819868336333,0.17020105876792954,0.053910788689286906,0.29101962506808343,0.24512107972928715,0.0028830761529289066,0.035160479910856815,0.20869521747104675,0.08741382905135082,0.27340838237759146,0.024232023748800822,0.07087495710740682,0.03492505019298387,0.01728590425774673,Goldman Sachs Group,Financials,Investment Banking & Brokerage,-0.006037828438327724,0.24235956331282138,0.029213860386710654,0.010269238035016628,0.10886937686158034,0.15124993414973456,0.001213892165359541,0.16319311094874314,0.1612806786369738,0.13933107699347405,0.037336623426657126,0.19804220839575007,0.054920734178871375,0.29178592319138363,0.23803581674898805,0.0026778031584476242,0.06516830077609724,0.10684772276631858,0.054932561269475225,0.28832118358631753,0.03308859054222028,0.11476083748988312,0.09378810691350976,0.0023790767487425197
GWW,-0.01635889879925878,0.4269809168613593,-0.03831295065716137,VNT,-0.013993531565208403,Grainger (W.W.) Inc.,Industrials,Industrial Machinery,0.023690143923956113,0.4460981993860052,0.25240913485977634,0.043836120702359385,0.13761516179847086,0.02552276662579129,0.2138582279767519,0.16926436045727564,0.0010732362087265276,0.03441667212157371,0.08611973540061209,0.03588458384866215,0.09900334484641027,0.5600241136245173,0.018755694918482675,0.21579155336175135,0.035607185482903904,0.03277633649974109,0.0910114851026023,0.21591136623843618,0.004567539607562115,0.051348929633106916,0.15942415821087555,0.17480575094453782,Grainger (W.W.) Inc.,Industrials,Industrial Machinery,0.023690143923956113,0.4460981993860052,0.25240913485977634,0.043836120702359385,0.13761516179847086,0.02552276662579129,0.2138582279767519,0.16926436045727564,0.0010732362087265276,0.03441667212157371,0.08611973540061209,0.03588458384866215,0.09900334484641027,0.5600241136245173,0.018755694918482675,0.21579155336175135,0.035607185482903904,0.03277633649974109,0.0910114851026023,0.21591136623843618,0.004567539607562115,0.051348929633106916,0.15942415821087555,0.17480575094453782,Grainger (W.W.) Inc.,Industrials,Industrial Machinery,0.050548634774331865,0.426152037888134,0.22128029301883137,0.09576808239278571,0.0480160537820993,0.035960997957568706,0.22019308126275974,0.25710824151399375,0.0004208118488319503,0.03343323033953552,0.02523802040976874,0.06258118747382536,0.11276447863526833,0.5768125497009537,0.04788673279768949,0.31833426498615913,0.10154680693978393,0.0494035783555294,0.008779746412694798,0.27860024684685086,0.06329699840074952,0.0058691239658437465,0.06388177462640622,0.06240072666829306
HAL,0.17089945012853414,0.9806660362946394,0.17426875593067617,KR,-0.03573478956091322,Halliburton Co.,Energy,Oil & Gas Equipment & Services,-0.03077955846513867,0.2595138661844418,0.010940197055628943,0.16397986856203786,0.010237262265970935,0.011390283172399002,0.08477188802675535,0.23777077210252454,0.2400098578521055,0.07355634515465193,0.1635640473388126,0.003779478469113378,0.059749148758765684,0.46413308244232054,0.36051204897446326,0.013056620959785995,0.021721664343472905,0.035720933502085155,0.32741179910315726,0.0016393141027483012,0.09497588826535648,0.09370750243936726,0.021621186315507804,0.029633041994055552,Halliburton Co.,Energy,Oil & Gas Equipment & Services,-0.03077955846513867,0.2595138661844418,0.010940197055628943,0.16397986856203786,0.010237262265970935,0.011390283172399002,0.08477188802675535,0.23777077210252454,0.2400098578521055,0.07355634515465193,0.1635640473388126,0.003779478469113378,0.059749148758765684,0.46413308244232054,0.36051204897446326,0.013056620959785995,0.021721664343472905,0.035720933502085155,0.32741179910315726,0.0016393141027483012,0.09497588826535648,0.09370750243936726,0.021621186315507804,0.029633041994055552,Halliburton Co.,Energy,Oil & Gas Equipment & Services,-0.021056240526635857,0.2557811814985566,0.013134020757020656,0.26668635751761877,0.02577901713810345,0.019433565693427413,0.21683844072748965,0.024635674362290087,0.2631039220327861,0.0732031349808668,0.05553774035053506,0.041648126439862015,0.04641664861773612,0.47013940426296164,0.35661954758774705,0.08428224261905878,0.08089478798016726,0.05437778893692129,0.11889622588834453,0.04484269642479462,0.00195462067292443,0.18977037424334864,0.06357819932765608,0.004783516319037287
HBI,0.09739369572870338,0.646896141738676,0.150555381992133,CPB,0.05903330351159763,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.06784772291428617,0.33795224185726735,0.017936100956638893,0.16800872411955764,0.10684860796887266,0.01979692441348389,0.2056122737458523,0.26561647305326397,0.08380857955554169,0.060241616572687035,0.021035661105056603,0.051095038509045315,0.10662334465272724,0.3721764054024117,0.004588180390568608,0.2471132930752337,0.23778997648705832,0.04649384707519837,0.22158847757381517,0.057913875894327296,0.013020459123763203,0.024266007223455392,0.007096003417020476,0.14012987973955954,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.06784772291428617,0.33795224185726735,0.017936100956638893,0.16800872411955764,0.10684860796887266,0.01979692441348389,0.2056122737458523,0.26561647305326397,0.08380857955554169,0.060241616572687035,0.021035661105056603,0.051095038509045315,0.10662334465272724,0.3721764054024117,0.004588180390568608,0.2471132930752337,0.23778997648705832,0.04649384707519837,0.22158847757381517,0.057913875894327296,0.013020459123763203,0.024266007223455392,0.007096003417020476,0.14012987973955954,Hanesbrands Inc,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",0.08493839341652402,0.3289310859735409,0.033438048428053924,0.2952639996331757,0.04009316299696142,0.016746508887585252,0.33463875046692937,0.168887827906517,0.0171954368998522,0.04991982583167586,0.037037540785660066,0.0067788981635892075,0.09940035993184813,0.35616592141470277,0.11870429459904278,0.2773129205247735,0.14794350704173986,0.006202178877196504,0.21629628453320088,0.12159020153228162,0.008194217944228217,0.02855629622661293,0.03203311929507128,0.04316697942585236
HIG,0.05879953236079061,0.656482883323612,0.08956750260281422,CLX,-0.015471593760835707,Hartford Financial Svc.Gp.,Financials,Property & Casualty Insurance,-0.0027003872835253025,0.330869694988328,0.17519890207166736,0.02910004608702843,0.012274413837151516,0.20023498862502687,0.0037482071115417085,0.013738955878231604,0.2596757320885037,0.014241049195557177,0.045927840427429444,0.24585986467786222,0.06878287238961238,0.42058026935078585,0.26634005625128365,0.07394608179569352,0.016152933209839272,0.03241829514285866,0.20304580659934654,0.016430100712884373,0.0009984641281648205,0.04286133250247888,0.2542219791192073,0.09358495053824319,Hartford Financial Svc.Gp.,Financials,Property & Casualty Insurance,-0.0027003872835253025,0.330869694988328,0.17519890207166736,0.02910004608702843,0.012274413837151516,0.20023498862502687,0.0037482071115417085,0.013738955878231604,0.2596757320885037,0.014241049195557177,0.045927840427429444,0.24585986467786222,0.06878287238961238,0.42058026935078585,0.26634005625128365,0.07394608179569352,0.016152933209839272,0.03241829514285866,0.20304580659934654,0.016430100712884373,0.0009984641281648205,0.04286133250247888,0.2542219791192073,0.09358495053824319,Hartford Financial Svc.Gp.,Financials,Property & Casualty Insurance,-0.007970763687716834,0.3388971402425701,0.13109890173239375,0.012831511678276399,0.13421564301636735,0.21037199004568372,0.051752710855892003,0.09654493906706717,0.2016814038202317,0.005043916572755564,0.020973373364887214,0.13548560984644514,0.06499463758647661,0.42726706429873157,0.25642449921803745,0.03152054160926378,0.0002603542975542665,0.03779859527731627,0.08232173175809002,0.03746117403340132,0.13009277316883278,0.09184275015568762,0.3234033213228347,0.008874259158981709
HAS,0.0596536431092598,0.5471040178193989,0.10903528609974802,CLX,0.012751173105915305,Hasbro Inc.,Consumer Discretionary,Leisure Products,-0.005714695921879359,0.24114565118919762,0.04779420525352783,0.028705751317920077,0.1327985210503233,0.02843578234398264,0.19733612946785428,0.15472683465733247,0.17498950660095872,0.14181048393808587,0.0003782067511311017,0.0930245786188839,0.038187105282198916,0.3126723278991935,0.23018515958675617,0.02107664943827245,0.22403713576864778,0.010220616405998055,0.1866170423120425,0.0444963285965226,0.016582370721302992,0.009983813792247224,0.2009522431563314,0.05584864022187885,Hasbro Inc.,Consumer Discretionary,Leisure Products,-0.005714695921879359,0.24114565118919762,0.04779420525352783,0.028705751317920077,0.1327985210503233,0.02843578234398264,0.19733612946785428,0.15472683465733247,0.17498950660095872,0.14181048393808587,0.0003782067511311017,0.0930245786188839,0.038187105282198916,0.3126723278991935,0.23018515958675617,0.02107664943827245,0.22403713576864778,0.010220616405998055,0.1866170423120425,0.0444963285965226,0.016582370721302992,0.009983813792247224,0.2009522431563314,0.05584864022187885,Hasbro Inc.,Consumer Discretionary,Leisure Products,-0.009432442652833781,0.24263861802306566,0.0030194014576356712,0.05714822342024144,0.15445499378840213,0.00804164715509219,0.18132476380254753,0.19313032017113338,0.17045973820366822,0.17713677863759456,0.00039427203073265674,0.054889861332952435,0.03437636965797347,0.2976270398868538,0.1431188349481848,0.031204613434142558,0.23109433202445023,0.032332810980795365,0.1543839561687792,0.01436758857832838,0.0035024100121067046,0.144542894512171,0.1940019594278345,0.05145059991320723
HCA,0.047306326533433474,0.6063937641200098,0.0780125544366106,CLX,-0.018485457195470508,HCA Healthcare,Health Care,Health Care Facilities,-0.037880693251138214,0.2574671682548382,0.10910345660672784,0.01920273301604845,0.1761710525808956,0.01787806999906794,0.22627016102696107,0.018555585493724956,0.3065271426905531,0.008935064630032566,0.10906489629852091,0.008291837657467636,0.04376195797929578,0.36051066262667636,0.27777730086025276,0.02406636747289064,0.07769740424847661,0.3007118667935699,0.005703564614693239,0.009841396508454201,0.01888849572263432,0.08124921883061124,0.09394473875474434,0.11011964619367264,HCA Healthcare,Health Care,Health Care Facilities,-0.037880693251138214,0.2574671682548382,0.10910345660672784,0.01920273301604845,0.1761710525808956,0.01787806999906794,0.22627016102696107,0.018555585493724956,0.3065271426905531,0.008935064630032566,0.10906489629852091,0.008291837657467636,0.04376195797929578,0.36051066262667636,0.27777730086025276,0.02406636747289064,0.07769740424847661,0.3007118667935699,0.005703564614693239,0.009841396508454201,0.01888849572263432,0.08124921883061124,0.09394473875474434,0.11011964619367264,HCA Healthcare,Health Care,Health Care Facilities,-0.036195154172519214,0.2615149897922483,0.027755063384488222,0.0692499811507903,0.14009294296577834,0.05799902701002086,0.26878230588249225,0.005482908090471514,0.2849185374446805,0.010006091552224183,0.08049091910927032,0.055222223409783576,0.043304112088238235,0.34738976405542227,0.08781246954011299,0.05004599292067576,0.014217754812409757,0.30321553119448613,0.02073012230793675,0.1013995294863803,0.003666782465849178,0.31492162107892496,0.03985069707540981,0.06413949911781432
PEAK,-0.05358911532966981,0.5961809619676239,-0.08988733077420881,KR,0.04323546890168026,Healthpeak Properties,Real Estate,Health Care REITs,0.009217714427070381,0.25063106644114413,0.007562507546228569,0.03957119806682948,0.07778159244845974,0.17490374531930053,0.028154081141461597,0.008500023289231435,0.25398708259321856,0.07949051682241894,0.27688128607129786,0.053167966701553215,0.06837724399325883,0.2970199458312094,0.034038121926923445,0.23281043117610986,0.019728204674195282,0.3018073533916088,0.07142998466039836,0.2563165233083555,0.014395804630099518,0.0025577878014474958,0.030402603247154544,0.036513185183707185,Healthpeak Properties,Real Estate,Health Care REITs,0.009217714427070381,0.25063106644114413,0.007562507546228569,0.03957119806682948,0.07778159244845974,0.17490374531930053,0.028154081141461597,0.008500023289231435,0.25398708259321856,0.07949051682241894,0.27688128607129786,0.053167966701553215,0.06837724399325883,0.2970199458312094,0.034038121926923445,0.23281043117610986,0.019728204674195282,0.3018073533916088,0.07142998466039836,0.2563165233083555,0.014395804630099518,0.0025577878014474958,0.030402603247154544,0.036513185183707185,Healthpeak Properties,Real Estate,Health Care REITs,0.02009901173052454,0.2526355987648941,0.016697939076354962,0.05538047996331826,0.2329207439859477,0.16469961729824445,0.046080811295466394,0.01879375691992985,0.18862587055767746,0.05400491223890837,0.1812858750306871,0.04150999363346558,0.057176187417352586,0.2686552422148938,0.034599282177501266,0.16314503256392224,0.15171205415718841,0.22597826097444418,0.013027539503323608,0.1453452504630782,0.00881062634912226,0.00038056340202718254,0.22974520860714004,0.02725618180225269
HSIC,0.10364942030979951,0.4444503910487438,0.23320807540572525,DPZ,0.021702362898821437,Henry Schein,Health Care,Health Care Distributors,0.010278085453824914,0.22963629560647295,0.16095009645091077,0.02956827795438818,0.036161498810113706,0.007582375548211696,0.10685368146216945,0.02573868113849501,0.13388582172078695,0.17343215887256885,0.11488617370819781,0.21094123433415768,0.046866596051503395,0.2773707045639045,0.24268201217333973,0.026153857345206283,0.04073693015713406,0.06520562613535165,0.23430324092425955,0.08618667319252468,0.26387642700829894,0.006706226004890012,0.008189149298878842,0.025959857760116223,Henry Schein,Health Care,Health Care Distributors,0.010278085453824914,0.22963629560647295,0.16095009645091077,0.02956827795438818,0.036161498810113706,0.007582375548211696,0.10685368146216945,0.02573868113849501,0.13388582172078695,0.17343215887256885,0.11488617370819781,0.21094123433415768,0.046866596051503395,0.2773707045639045,0.24268201217333973,0.026153857345206283,0.04073693015713406,0.06520562613535165,0.23430324092425955,0.08618667319252468,0.26387642700829894,0.006706226004890012,0.008189149298878842,0.025959857760116223,Henry Schein,Health Care,Health Care Distributors,0.016848150205452044,0.23097596409996107,0.208100783508401,0.06395589925226246,0.001361735809389427,0.0031268235062728946,0.09928389004225059,0.01546508333207024,0.14140349223632848,0.16045279177789154,0.11379135963474318,0.19305814090039017,0.04740105576900515,0.2704956726234574,0.29396380033224623,0.016979834249518433,0.013161730543313318,0.07512475931026791,0.019425582879685415,0.019778556711297086,0.2747842388111729,0.15616557958471505,0.0545142440155699,0.07610167356221369
HSY,-0.019365830189603472,0.3790617955885067,-0.051088847293453414,VNT,0.06528641221060409,The Hershey Company,Consumer Staples,Packaged Foods & Meats,0.03218632663467774,0.2783093816324303,0.13852925707518818,0.019878204590365406,0.12745109711818578,0.01526091699025361,0.05830038110642148,0.04705756292031886,0.2594726306472714,0.1538583424657669,0.014298537853293382,0.16589306923293506,0.05463440518325818,0.2912326726066849,0.039395944908057,0.002107687672429322,0.28342067441667035,0.018805193489000102,0.10476124853948958,0.055501679868428404,0.17935993079504217,0.010953217461537035,0.000171275073633146,0.3055231477757129,The Hershey Company,Consumer Staples,Packaged Foods & Meats,0.03218632663467774,0.2783093816324303,0.13852925707518818,0.019878204590365406,0.12745109711818578,0.01526091699025361,0.05830038110642148,0.04705756292031886,0.2594726306472714,0.1538583424657669,0.014298537853293382,0.16589306923293506,0.05463440518325818,0.2912326726066849,0.039395944908057,0.002107687672429322,0.28342067441667035,0.018805193489000102,0.10476124853948958,0.055501679868428404,0.17935993079504217,0.010953217461537035,0.000171275073633146,0.3055231477757129,The Hershey Company,Consumer Staples,Packaged Foods & Meats,0.03269658584594644,0.28018170815158266,0.14171691195558367,0.013974841957676702,0.16435630104194376,0.015847620389768145,0.03288550924772538,0.05521372660560562,0.2547083334655586,0.0711881134967978,0.04757350506262948,0.2025351367767108,0.04796164746159594,0.28937009637934363,0.06954463597809994,0.011313699726094624,0.13609147081779133,0.02220013780343733,0.02995469184791214,0.0732495586261904,0.2252436868956657,0.007068595343892892,0.08015507083482697,0.3451784521260888
