,Exp Return,Volatility,Sharpe,Min_Corr,Corr_value,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9,Security,GICS Sector,GICS Sub-Industry,mv_Returns,mv_Volatility,mv_w0,mv_w1,mv_w2,mv_w3,mv_w4,mv_w5,mv_w6,mv_w7,mv_w8,mv_w9,or_Returns,or_Volatility,or_w0,or_w1,or_w2,or_w3,or_w4,or_w5,or_w6,or_w7,or_w8,or_w9
PAYC,-0.08114983351471794,0.6528335782664603,-0.12430401286987089,KR,0.0007128911281531132,Paycom,Information Technology,Application Software,0.048076765127446776,0.2787059842725035,0.015156055169625409,0.005060100208694618,0.03926795964925966,0.07707116654358331,0.058132822543975324,0.10640715495255822,0.2893115503699557,0.036034491388041184,0.3252526622839312,0.04830603689037543,0.09570108849945658,0.3613972264630063,0.008914526494815611,0.01611590118908345,0.04960568759410713,0.038421931669329286,0.1600152547148836,0.21066462941041741,0.023894026271044925,0.32339952007797385,0.15867372752303685,0.010294795055307861,Paycom,Information Technology,Application Software,0.048076765127446776,0.2787059842725035,0.015156055169625409,0.005060100208694618,0.03926795964925966,0.07707116654358331,0.058132822543975324,0.10640715495255822,0.2893115503699557,0.036034491388041184,0.3252526622839312,0.04830603689037543,0.09570108849945658,0.3613972264630063,0.008914526494815611,0.01611590118908345,0.04960568759410713,0.038421931669329286,0.1600152547148836,0.21066462941041741,0.023894026271044925,0.32339952007797385,0.15867372752303685,0.010294795055307861
PYPL,0.04568743419158494,0.5244200497641474,0.08711992268818175,CARR,0.04146658284578994,PayPal,Information Technology,Data Processing & Outsourced Services,0.02095728345790366,0.36957818867645553,0.2005515674839213,0.18814907371174838,0.03650246427756344,0.05516620273622624,0.21846111025754564,0.002462217371914525,0.04981425036181133,0.0374447233955451,0.0033437924223815663,0.20810459798134237,0.09422034538735277,0.5318274110154555,0.13899017703544875,0.027541703681866092,0.12094131487691875,0.0009096593424966435,0.1568002987727934,0.2421958403600939,0.06307302183354117,0.06558302539036771,0.16631455535782663,0.017650403348646898,PayPal,Information Technology,Data Processing & Outsourced Services,0.02095728345790366,0.36957818867645553,0.2005515674839213,0.18814907371174838,0.03650246427756344,0.05516620273622624,0.21846111025754564,0.002462217371914525,0.04981425036181133,0.0374447233955451,0.0033437924223815663,0.20810459798134237,0.09422034538735277,0.5318274110154555,0.13899017703544875,0.027541703681866092,0.12094131487691875,0.0009096593424966435,0.1568002987727934,0.2421958403600939,0.06307302183354117,0.06558302539036771,0.16631455535782663,0.017650403348646898
PNR,0.10077224446683863,0.49053742598021827,0.20543232611756404,KR,0.05409450930140413,Pentair plc,Industrials,Industrial Machinery,0.015647251622444548,0.2764465621358667,0.0333469664064007,0.09390504638993472,0.1370278753153103,0.25038987177341193,0.037731456658598235,0.02619794439780195,0.0016072054570015356,0.015415147993973824,0.19797789994574502,0.2064005856618218,0.09692912375895753,0.3509162038719187,0.0517691844603443,0.2738380890897635,0.012172538092944501,0.06344095709636313,0.23168579598241046,0.009145007104857151,0.008062874106333199,0.22633052543626267,0.11436159208482884,0.009193436545892168,Pentair plc,Industrials,Industrial Machinery,0.015647251622444548,0.2764465621358667,0.0333469664064007,0.09390504638993472,0.1370278753153103,0.25038987177341193,0.037731456658598235,0.02619794439780195,0.0016072054570015356,0.015415147993973824,0.19797789994574502,0.2064005856618218,0.09692912375895753,0.3509162038719187,0.0517691844603443,0.2738380890897635,0.012172538092944501,0.06344095709636313,0.23168579598241046,0.009145007104857151,0.008062874106333199,0.22633052543626267,0.11436159208482884,0.009193436545892168
PBCT,0.10595513172653881,0.6356016086805116,0.16670054052647576,BIIB,0.046927669267125105,People's United Financial,Financials,Thrifts & Mortgage Finance,0.030681860374193085,0.2923993949820187,0.018776351794164904,0.09015562921086265,0.10303331038565902,0.2392074720302636,0.12513388817633975,0.14670339536397034,0.0154154484593143,0.02754326321130563,0.008757991430288463,0.22527324993783132,0.10619903740165183,0.37192099845270166,0.02194643709837414,0.29646585331532127,0.002214619709156691,0.028218572912758522,0.03561522889212952,0.1232720759765616,0.22456826940346447,0.19031673443384756,0.0367603085153984,0.04062189974298769,People's United Financial,Financials,Thrifts & Mortgage Finance,0.030681860374193085,0.2923993949820187,0.018776351794164904,0.09015562921086265,0.10303331038565902,0.2392074720302636,0.12513388817633975,0.14670339536397034,0.0154154484593143,0.02754326321130563,0.008757991430288463,0.22527324993783132,0.10619903740165183,0.37192099845270166,0.02194643709837414,0.29646585331532127,0.002214619709156691,0.028218572912758522,0.03561522889212952,0.1232720759765616,0.22456826940346447,0.19031673443384756,0.0367603085153984,0.04062189974298769
PEP,-0.03850307886962312,0.3673785703805713,-0.104804912354407,VNT,0.00589304666046504,PepsiCo Inc.,Consumer Staples,Soft Drinks,0.029216160992237956,0.26122444414870327,0.008937358032111117,0.12305638640531522,0.012145960961070955,0.32497678980085054,0.23308867140480288,0.12574746905233905,0.04224572158034593,0.029240566389013397,0.015391577233769679,0.08516949914038109,0.123617506537926,0.34161015129787425,0.019198318197395838,0.028838417415894116,0.31580910399216855,0.01176926887898789,0.24612179658436936,0.011185744526405519,0.009915808087300427,0.05226521517556592,0.21460253724584186,0.09029378989607062,PepsiCo Inc.,Consumer Staples,Soft Drinks,0.029216160992237956,0.26122444414870327,0.008937358032111117,0.12305638640531522,0.012145960961070955,0.32497678980085054,0.23308867140480288,0.12574746905233905,0.04224572158034593,0.029240566389013397,0.015391577233769679,0.08516949914038109,0.123617506537926,0.34161015129787425,0.019198318197395838,0.028838417415894116,0.31580910399216855,0.01176926887898789,0.24612179658436936,0.011185744526405519,0.009915808087300427,0.05226521517556592,0.21460253724584186,0.09029378989607062
PKI,0.05588853151540718,0.3844829398816548,0.1453602376547835,VNT,0.0764845967948018,PerkinElmer,Health Care,Health Care Equipment,0.01903527315242073,0.3848162044719631,0.21126816610852264,0.05512755663911777,0.42419072714587197,0.06790253258079283,0.043970252341716684,0.06362006068597707,0.02051669421675674,0.03285938556638897,0.006419687372885267,0.07412493734197007,0.11484231216352465,0.5551239075355322,0.17766322539556054,0.1562943993092282,0.10907991628091551,0.18202836746935927,0.10289888871724506,0.0007720372744298061,0.21048382975858115,0.017449235049650305,0.02090516201868213,0.022424938726347828,PerkinElmer,Health Care,Health Care Equipment,0.01903527315242073,0.3848162044719631,0.21126816610852264,0.05512755663911777,0.42419072714587197,0.06790253258079283,0.043970252341716684,0.06362006068597707,0.02051669421675674,0.03285938556638897,0.006419687372885267,0.07412493734197007,0.11484231216352465,0.5551239075355322,0.17766322539556054,0.1562943993092282,0.10907991628091551,0.18202836746935927,0.10289888871724506,0.0007720372744298061,0.21048382975858115,0.017449235049650305,0.02090516201868213,0.022424938726347828
PRGO,0.03130585136329356,0.454917259710389,0.06881658300505811,VNT,0.06926310759145526,Perrigo,Health Care,Pharmaceuticals,0.007606295400079515,0.29840046008161597,0.11743059944026144,0.03752176096951856,0.12907972470070253,0.08367048601108366,0.08378210923239336,0.32854757268678136,0.0013424566620303124,0.03147863674993968,0.1772345366931769,0.009912116854112158,0.08939860455069562,0.41727527904713807,0.0973529272971259,0.17659018731408302,0.0028437107548112137,0.002963569123505144,0.19532603836493398,0.0043461452389551535,0.10369602843287669,0.20747556370651773,0.03789141904565076,0.17151441072154025,Perrigo,Health Care,Pharmaceuticals,0.007606295400079515,0.29840046008161597,0.11743059944026144,0.03752176096951856,0.12907972470070253,0.08367048601108366,0.08378210923239336,0.32854757268678136,0.0013424566620303124,0.03147863674993968,0.1772345366931769,0.009912116854112158,0.08939860455069562,0.41727527904713807,0.0973529272971259,0.17659018731408302,0.0028437107548112137,0.002963569123505144,0.19532603836493398,0.0043461452389551535,0.10369602843287669,0.20747556370651773,0.03789141904565076,0.17151441072154025
PFE,0.0013583057646073815,0.3572693598717792,0.00380190947551412,VNT,0.01746063970136979,Pfizer Inc.,Health Care,Pharmaceuticals,0.025016668884019256,0.28866839989902515,0.19867983314668136,0.06786453958059996,0.10091520019217351,0.08588307190759283,0.15307473742536967,0.17266834633889674,0.0033455197938088146,0.018771464755443074,0.013683474226586377,0.18511381263284757,0.05490469024362662,0.34011535098777085,0.06307558721120042,0.022977993303499023,0.055645421801626245,0.14997287478861743,0.2700427055204604,0.1393055050938277,0.04238261198023806,0.0037556326941077427,0.23553304087328047,0.017308626733142502,Pfizer Inc.,Health Care,Pharmaceuticals,0.025016668884019256,0.28866839989902515,0.19867983314668136,0.06786453958059996,0.10091520019217351,0.08588307190759283,0.15307473742536967,0.17266834633889674,0.0033455197938088146,0.018771464755443074,0.013683474226586377,0.18511381263284757,0.05490469024362662,0.34011535098777085,0.06307558721120042,0.022977993303499023,0.055645421801626245,0.14997287478861743,0.2700427055204604,0.1393055050938277,0.04238261198023806,0.0037556326941077427,0.23553304087328047,0.017308626733142502
PM,-0.019084452392587825,0.395921943095293,-0.04820256296831332,VNT,0.09028721647419469,Philip Morris International,Consumer Staples,Tobacco,-0.01662235858543107,0.2604637816477778,0.0074864512692467845,0.054896504171150814,0.026581958390534663,0.014105192563902478,0.07328995892226732,0.29690237920523604,0.2657827040732815,0.0875395803137418,0.12115173019175647,0.052263540898882264,0.036069199172637595,0.3230372065084485,0.024492908484575252,0.37278352969241685,0.009904149373280824,0.004543347012837324,0.20630656202019493,0.013698414061309125,0.08376840394334845,0.022269397861998486,0.12707581766566825,0.1351574698843704,Philip Morris International,Consumer Staples,Tobacco,-0.01662235858543107,0.2604637816477778,0.0074864512692467845,0.054896504171150814,0.026581958390534663,0.014105192563902478,0.07328995892226732,0.29690237920523604,0.2657827040732815,0.0875395803137418,0.12115173019175647,0.052263540898882264,0.036069199172637595,0.3230372065084485,0.024492908484575252,0.37278352969241685,0.009904149373280824,0.004543347012837324,0.20630656202019493,0.013698414061309125,0.08376840394334845,0.022269397861998486,0.12707581766566825,0.1351574698843704
PSX,0.026165200711756764,0.6950122214204818,0.037647108792245025,KR,-0.05332791618835452,Phillips 66,Energy,Oil & Gas Refining & Marketing,0.001932438314422452,0.298667741730508,0.011503565403451932,0.34945581163935935,0.016716149143779047,0.017080615426308916,0.035733089671397815,0.09080976220640707,0.02215604359276128,0.10738878856065485,0.09634006998357121,0.2528161043723086,0.07991288262055224,0.4021335996218715,0.013142644807803241,0.036000335559554786,0.03973324789172894,0.016284141287702097,0.02594399095573747,0.3200458798163307,0.22780248302005185,0.03186632389635924,0.27324091078347995,0.015940041981251533,Phillips 66,Energy,Oil & Gas Refining & Marketing,0.001932438314422452,0.298667741730508,0.011503565403451932,0.34945581163935935,0.016716149143779047,0.017080615426308916,0.035733089671397815,0.09080976220640707,0.02215604359276128,0.10738878856065485,0.09634006998357121,0.2528161043723086,0.07991288262055224,0.4021335996218715,0.013142644807803241,0.036000335559554786,0.03973324789172894,0.016284141287702097,0.02594399095573747,0.3200458798163307,0.22780248302005185,0.03186632389635924,0.27324091078347995,0.015940041981251533
PNW,-0.02526575009595189,0.44982849882821047,-0.05616751753561279,VNT,0.02768508518631172,Pinnacle West Capital,Utilities,Multi-Utilities,0.04939311818635446,0.3084091457128383,0.050516054858304585,0.011156478430346551,0.1920641614811064,0.13023389779019434,0.15428490968183145,0.21305690210289896,0.014687015052772643,0.18767282568199292,0.0018625041155816415,0.0444652508049704,0.057694249076665,0.3123112673418182,0.07803199272293185,0.011296969782799959,0.2553133543350954,0.17658157615234749,0.05920714478505276,0.20771637773031498,0.009240635380159928,0.15996582553906835,0.03176451622438851,0.01088160734784076,Pinnacle West Capital,Utilities,Multi-Utilities,0.04939311818635446,0.3084091457128383,0.050516054858304585,0.011156478430346551,0.1920641614811064,0.13023389779019434,0.15428490968183145,0.21305690210289896,0.014687015052772643,0.18767282568199292,0.0018625041155816415,0.0444652508049704,0.057694249076665,0.3123112673418182,0.07803199272293185,0.011296969782799959,0.2553133543350954,0.17658157615234749,0.05920714478505276,0.20771637773031498,0.009240635380159928,0.15996582553906835,0.03176451622438851,0.01088160734784076
PXD,0.14961799435817325,0.8284170941312391,0.1806070823720479,CLX,-0.06371830145341406,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,-0.00356711411652625,0.26099125518853394,0.004841768235351337,0.03632998663230211,0.2035238573977152,0.13931469863012869,0.23969216789112432,0.02617789705795785,0.057863870600714386,0.2620045070861563,0.01504249329574701,0.015208753172802682,0.06592866244672477,0.3831947775540106,0.2787419490335603,0.013776330002866486,0.008945424080815447,0.09605894145036875,0.1369475295285091,0.14373957055196046,0.26083324180118367,0.0321045774907149,0.01957447928399478,0.009277956776026108,Pioneer Natural Resources,Energy,Oil & Gas Exploration & Production,-0.00356711411652625,0.26099125518853394,0.004841768235351337,0.03632998663230211,0.2035238573977152,0.13931469863012869,0.23969216789112432,0.02617789705795785,0.057863870600714386,0.2620045070861563,0.01504249329574701,0.015208753172802682,0.06592866244672477,0.3831947775540106,0.2787419490335603,0.013776330002866486,0.008945424080815447,0.09605894145036875,0.1369475295285091,0.14373957055196046,0.26083324180118367,0.0321045774907149,0.01957447928399478,0.009277956776026108
PNC,0.06778527586252103,0.5786462312551663,0.11714459059983003,CLX,0.039636974423162795,PNC Financial Services,Financials,Regional Banks,-0.004376057725982048,0.26634436111153503,0.01471083559639414,0.21503198717280225,0.04475242843049728,0.2046059993519719,0.02546335422191924,0.03418108091875225,0.16141295570100073,0.18520165331486071,0.0607826809848907,0.053857024306910674,0.04970987478009366,0.30522448185073653,0.14488628409033555,0.0031379782066661105,0.0031133387210392337,0.020785421732258273,0.016264816943934425,0.0235081859419401,0.042523678765529725,0.35098798219840605,0.3240720435521808,0.0707202698477098,PNC Financial Services,Financials,Regional Banks,-0.004376057725982048,0.26634436111153503,0.01471083559639414,0.21503198717280225,0.04475242843049728,0.2046059993519719,0.02546335422191924,0.03418108091875225,0.16141295570100073,0.18520165331486071,0.0607826809848907,0.053857024306910674,0.04970987478009366,0.30522448185073653,0.14488628409033555,0.0031379782066661105,0.0031133387210392337,0.020785421732258273,0.016264816943934425,0.0235081859419401,0.042523678765529725,0.35098798219840605,0.3240720435521808,0.0707202698477098
POOL,0.0032751710622902497,0.48940247959222477,0.0066921832210967876,CARR,-0.02223729101471955,Pool Corporation,Consumer Discretionary,Distributors,0.003506222771008016,0.34271829835334766,0.21384886522704535,0.2792776146576074,0.026036135125474518,0.048950955116032924,0.00035474128806232345,0.053825063227011576,0.013315513229666074,0.0775434498537716,0.053265285017791715,0.23358237725753647,0.1051497549211706,0.6463179138245265,0.01468870223271522,0.056824976890359265,0.399955352424226,0.08756150213142923,0.05893667654864072,0.23335227904976313,0.0694141185659429,0.015391467266823212,0.02494780338915831,0.03892712150094196,Pool Corporation,Consumer Discretionary,Distributors,0.003506222771008016,0.34271829835334766,0.21384886522704535,0.2792776146576074,0.026036135125474518,0.048950955116032924,0.00035474128806232345,0.053825063227011576,0.013315513229666074,0.0775434498537716,0.053265285017791715,0.23358237725753647,0.1051497549211706,0.6463179138245265,0.01468870223271522,0.056824976890359265,0.399955352424226,0.08756150213142923,0.05893667654864072,0.23335227904976313,0.0694141185659429,0.015391467266823212,0.02494780338915831,0.03892712150094196
PPG,0.05401465275410455,0.4407221361883061,0.1225594276277193,KR,0.005705549757469486,PPG Industries,Materials,Specialty Chemicals,0.000556272843190448,0.27801667770632826,0.07334104575576919,0.09428713176684929,0.14254269238256068,0.005752603105981368,0.319331328355116,0.01593773134743585,0.2455975166164643,0.04721355931603674,0.020129629734855357,0.035866761618931195,0.09182939554514917,0.3914415752308791,0.0770593521771161,0.01898321647025117,0.0177769281497046,0.16455487913709402,0.009500184690706978,0.23850104789006538,0.2301887804674656,0.006905572515411262,0.15549119072796594,0.08103884777421891,PPG Industries,Materials,Specialty Chemicals,0.000556272843190448,0.27801667770632826,0.07334104575576919,0.09428713176684929,0.14254269238256068,0.005752603105981368,0.319331328355116,0.01593773134743585,0.2455975166164643,0.04721355931603674,0.020129629734855357,0.035866761618931195,0.09182939554514917,0.3914415752308791,0.0770593521771161,0.01898321647025117,0.0177769281497046,0.16455487913709402,0.009500184690706978,0.23850104789006538,0.2301887804674656,0.006905572515411262,0.15549119072796594,0.08103884777421891
PPL,-0.0039007307579977946,0.47121914540150683,-0.008277954739453846,VNT,0.08986347420522867,PPL Corp.,Utilities,Electric Utilities,-0.00010856418763073193,0.25984412068962914,0.132671100417859,0.015604752096142932,0.01117143369186907,0.05693401464499152,0.01070415256060449,0.0016649106353595832,0.10028091312810007,0.2568163053873219,0.16013537716865803,0.25401704026909344,0.06494915977972945,0.3467306165489843,0.06698639900835614,0.24013785141940858,0.040585212197913924,0.048345335093620954,0.2171003487013356,0.0010918546709893881,0.07233745435595623,0.08612743612886074,0.2208706477703913,0.006417460653167032,PPL Corp.,Utilities,Electric Utilities,-0.00010856418763073193,0.25984412068962914,0.132671100417859,0.015604752096142932,0.01117143369186907,0.05693401464499152,0.01070415256060449,0.0016649106353595832,0.10028091312810007,0.2568163053873219,0.16013537716865803,0.25401704026909344,0.06494915977972945,0.3467306165489843,0.06698639900835614,0.24013785141940858,0.040585212197913924,0.048345335093620954,0.2171003487013356,0.0010918546709893881,0.07233745435595623,0.08612743612886074,0.2208706477703913,0.006417460653167032
PFG,0.06228583177931135,0.6564514582642247,0.09488261621659926,KR,-0.06291605140648626,Principal Financial Group,Financials,Life & Health Insurance,-0.01084202554922619,0.23827820137190703,0.03602877037275662,0.03595596885881117,0.07240666033209595,0.07477847548033115,0.2263553677577542,0.017483090713143586,0.012237942152560355,0.0807824459222278,0.21223131614610785,0.23173996226421123,0.02092574998039389,0.30316668273327546,0.2777898849302501,0.02082116589939891,0.05384584744883869,0.0036382141976909715,0.23637160243928745,0.005871497591901616,0.014637206614687297,0.20424944960047273,0.16102313610071575,0.02175199517675652,Principal Financial Group,Financials,Life & Health Insurance,-0.01084202554922619,0.23827820137190703,0.03602877037275662,0.03595596885881117,0.07240666033209595,0.07477847548033115,0.2263553677577542,0.017483090713143586,0.012237942152560355,0.0807824459222278,0.21223131614610785,0.23173996226421123,0.02092574998039389,0.30316668273327546,0.2777898849302501,0.02082116589939891,0.05384584744883869,0.0036382141976909715,0.23637160243928745,0.005871497591901616,0.014637206614687297,0.20424944960047273,0.16102313610071575,0.02175199517675652
PG,-0.013511606231560558,0.3234917794514958,-0.0417680049071741,VNT,0.025420221802989588,Procter & Gamble,Consumer Staples,Personal Products,0.007372630290475269,0.3615403703612001,0.18922107930355736,0.031874507480266025,0.0639289356161155,0.030125012565533116,0.006271178685957839,0.04299921584877113,0.05347403511778494,0.28259703238491474,0.28895745233923525,0.0105515506578642,0.08969416804191532,0.5643577757720556,0.053961232650849886,0.060041945121921625,0.05493098827483619,0.22480442281861862,0.05350765334192537,0.2340531142034202,0.24900832626655076,0.016474615169984105,0.04005262102613782,0.013165081125755415,Procter & Gamble,Consumer Staples,Personal Products,0.007372630290475269,0.3615403703612001,0.18922107930355736,0.031874507480266025,0.0639289356161155,0.030125012565533116,0.006271178685957839,0.04299921584877113,0.05347403511778494,0.28259703238491474,0.28895745233923525,0.0105515506578642,0.08969416804191532,0.5643577757720556,0.053961232650849886,0.060041945121921625,0.05493098827483619,0.22480442281861862,0.05350765334192537,0.2340531142034202,0.24900832626655076,0.016474615169984105,0.04005262102613782,0.013165081125755415
PGR,0.006939108365119129,0.36691434503507087,0.018912066151177236,VNT,0.05074248013211505,Progressive Corp.,Financials,Property & Casualty Insurance,0.03646548372633248,0.28009728138609147,0.1965060977064507,0.2483062856554911,0.08861455124453789,0.014432303291778248,0.043878036269705906,0.2585562000971588,0.03816047820550704,0.02241804558865586,0.07170400687332511,0.01742399506738925,0.09795212357127966,0.4574440354960112,0.16359703202513576,0.17941761543735282,0.005398312612621998,0.07569139684045757,0.005979650643344116,0.07718259885968375,0.013394482408942589,0.23995973279580757,0.05087396273163638,0.18850521564501738,Progressive Corp.,Financials,Property & Casualty Insurance,0.03646548372633248,0.28009728138609147,0.1965060977064507,0.2483062856554911,0.08861455124453789,0.014432303291778248,0.043878036269705906,0.2585562000971588,0.03816047820550704,0.02241804558865586,0.07170400687332511,0.01742399506738925,0.09795212357127966,0.4574440354960112,0.16359703202513576,0.17941761543735282,0.005398312612621998,0.07569139684045757,0.005979650643344116,0.07718259885968375,0.013394482408942589,0.23995973279580757,0.05087396273163638,0.18850521564501738
PLD,-0.04264499140908462,0.46731224911022134,-0.09125588188685864,VNT,0.19724228497205326,Prologis,Real Estate,Industrial REITs,-0.030881354901830884,0.4499858018066388,0.15504616664610077,0.07107405330660191,0.13346925877540683,0.015623070680727307,0.005739359770540382,0.14226601387179502,0.2601188883834012,0.015239426238922509,0.10505971867231602,0.09636404365418798,0.019795214485442626,0.661943231876489,0.008331481461879361,0.00960213218213751,0.044891727145101326,0.33897605041192497,0.09132214969359172,0.03914509100061705,0.004969337761962298,0.15594829648891245,0.017985291041592615,0.2888284428122807,Prologis,Real Estate,Industrial REITs,-0.030881354901830884,0.4499858018066388,0.15504616664610077,0.07107405330660191,0.13346925877540683,0.015623070680727307,0.005739359770540382,0.14226601387179502,0.2601188883834012,0.015239426238922509,0.10505971867231602,0.09636404365418798,0.019795214485442626,0.661943231876489,0.008331481461879361,0.00960213218213751,0.044891727145101326,0.33897605041192497,0.09132214969359172,0.03914509100061705,0.004969337761962298,0.15594829648891245,0.017985291041592615,0.2888284428122807
PRU,0.0534135799314186,0.6838962761439421,0.07810187274682052,CLX,0.033590184559480644,Prudential Financial,Financials,Life & Health Insurance,-0.02888154592631022,0.2546256179613917,0.007275750650929654,0.010819353321988029,0.1908811706082551,0.03503457727455099,0.03890705295735518,0.0402003276965025,0.12597929281791584,0.18666206095012178,0.16365580518809605,0.20058460853428484,0.029751114380152814,0.36500900985147383,0.21917900027512233,0.1836786378108372,0.020392122296033825,0.07364590364910494,0.07923704606754112,0.34981375783923,0.010061155282326798,0.018967995513545263,0.016627509494379845,0.02839687177187862,Prudential Financial,Financials,Life & Health Insurance,-0.02888154592631022,0.2546256179613917,0.007275750650929654,0.010819353321988029,0.1908811706082551,0.03503457727455099,0.03890705295735518,0.0402003276965025,0.12597929281791584,0.18666206095012178,0.16365580518809605,0.20058460853428484,0.029751114380152814,0.36500900985147383,0.21917900027512233,0.1836786378108372,0.020392122296033825,0.07364590364910494,0.07923704606754112,0.34981375783923,0.010061155282326798,0.018967995513545263,0.016627509494379845,0.02839687177187862
PEG,0.006518028697908962,0.409042363680143,0.015934849973157878,KR,0.1432942490394796,Public Service Enterprise Group (PSEG),Utilities,Electric Utilities,0.014547187894825684,0.24220132995013227,0.15497126214301601,0.0027873307064136413,0.010924521459898464,0.08249996765792554,0.10883098740478328,0.21531208158471485,0.1693946012866566,0.09154791153313155,0.10948099249064959,0.05425034373281044,0.09340259344723423,0.3009550437005419,0.061619133728018714,0.12176877188961918,0.24913239464967268,0.0811128753820426,0.2300538063781589,0.08629315904540712,0.014988223433932574,0.010097072592521395,0.13614568789791862,0.008788875002708153,Public Service Enterprise Group (PSEG),Utilities,Electric Utilities,0.014547187894825684,0.24220132995013227,0.15497126214301601,0.0027873307064136413,0.010924521459898464,0.08249996765792554,0.10883098740478328,0.21531208158471485,0.1693946012866566,0.09154791153313155,0.10948099249064959,0.05425034373281044,0.09340259344723423,0.3009550437005419,0.061619133728018714,0.12176877188961918,0.24913239464967268,0.0811128753820426,0.2300538063781589,0.08629315904540712,0.014988223433932574,0.010097072592521395,0.13614568789791862,0.008788875002708153
PSA,-0.02658814179355562,0.3728509983211813,-0.0713103677159852,FANG,0.13193935378710334,Public Storage,Real Estate,Specialized REITs,0.0013923116026829043,0.2950811654937934,0.22940316935896965,0.05263414489640851,0.048703584827986715,0.2760478717698927,0.05445272842295624,0.0036469108559349403,0.23064590120833975,0.0020184379586858365,0.0676212958876718,0.03482595481315382,0.07644529922687718,0.37391617391759824,0.018054461622239688,0.007097330063601162,0.011244141364898728,0.05814096003141332,0.2293371213994668,0.05728662880351099,0.08888836242354559,0.25278033931946153,0.2419408589502367,0.035229796021625404,Public Storage,Real Estate,Specialized REITs,0.0013923116026829043,0.2950811654937934,0.22940316935896965,0.05263414489640851,0.048703584827986715,0.2760478717698927,0.05445272842295624,0.0036469108559349403,0.23064590120833975,0.0020184379586858365,0.0676212958876718,0.03482595481315382,0.07644529922687718,0.37391617391759824,0.018054461622239688,0.007097330063601162,0.011244141364898728,0.05814096003141332,0.2293371213994668,0.05728662880351099,0.08888836242354559,0.25278033931946153,0.2419408589502367,0.035229796021625404
PHM,-0.012986956689826634,0.6672889382888156,-0.01946226880836683,KR,0.022065390905043072,PulteGroup,Consumer Discretionary,Homebuilding,0.020578676577886472,0.3126837659915143,0.020668388438087135,0.18825945410842282,0.2167128690569158,0.10716503247920602,0.21301582511693862,0.01702665414891962,0.002463700334317627,0.09077139180580732,0.13086636953641362,0.013050314974971236,0.05593885005722479,0.3452296515258622,0.003501054809344714,0.14283438648831054,0.021005026875880302,0.081362039079096,0.1976500858116254,0.024699975027928336,0.27641678418549814,0.16085413995773967,0.05325071431911709,0.03842579344545966,PulteGroup,Consumer Discretionary,Homebuilding,0.020578676577886472,0.3126837659915143,0.020668388438087135,0.18825945410842282,0.2167128690569158,0.10716503247920602,0.21301582511693862,0.01702665414891962,0.002463700334317627,0.09077139180580732,0.13086636953641362,0.013050314974971236,0.05593885005722479,0.3452296515258622,0.003501054809344714,0.14283438648831054,0.021005026875880302,0.081362039079096,0.1976500858116254,0.024699975027928336,0.27641678418549814,0.16085413995773967,0.05325071431911709,0.03842579344545966
PVH,0.11662580700207625,0.8941395957927624,0.13043355595797482,REGN,-0.12192118727057757,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.008146970400027825,0.2846846258213924,0.06408980079411784,0.0005143827915640217,1.6564232844855328e-05,0.24589175572928648,0.03191391588807328,0.0410514901659527,0.18972774129345782,0.15701527493947512,0.05430826493582494,0.21547080922940304,0.07900924663105184,0.4607015323486349,0.29750619781838894,0.26803016661607704,0.004218965582700018,0.00505059716062314,0.10676585078280824,0.12911910191335316,0.044218179705844934,0.12285623055546895,0.005468395578029537,0.016766314286706257,PVH Corp.,Consumer Discretionary,"Apparel, Accessories & Luxury Goods",-0.008146970400027825,0.2846846258213924,0.06408980079411784,0.0005143827915640217,1.6564232844855328e-05,0.24589175572928648,0.03191391588807328,0.0410514901659527,0.18972774129345782,0.15701527493947512,0.05430826493582494,0.21547080922940304,0.07900924663105184,0.4607015323486349,0.29750619781838894,0.26803016661607704,0.004218965582700018,0.00505059716062314,0.10676585078280824,0.12911910191335316,0.044218179705844934,0.12285623055546895,0.005468395578029537,0.016766314286706257
